Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso1_0to25,N_0to25,Pearson_iso1_0to25,range_0to25,iso1_25to50,N_25to50,Pearson_iso1_25to50,range_25to50,iso1_50to75,N_50to75,Pearson_iso1_50to75,range_50to75,iso1_75to100,N_75to100,Pearson_iso1_75to100,range_75to100,iso1,N,Pearson_iso1,range
SH.XPD.PVTD.CH.ZS,Health: Health systems,Domestic private health expenditure (% of current health expenditure),0.40790247146693,0.107035731067581,0.146999123869696,0.17572126125944,0.179795835005623,0.182880779693329,0.103177836043201,0.194980053861836,0.184477815817896,0.102507579168764,0.28203399896451,89,-0.263846378107655,-2.188 to -0.645,0.222525231020538,85,-0.0273901653323557,-0.634 to 0.161,0.207179171544936,82,0.0211006681447157,0.163 to 1.135,0.33828315634268,91,-0.218315947454648,1.142 to 2.135,0.531164176080278,213,-0.516191279292206,-0.113_2.148
SH.XPD.PVTD.PC.CD,Health: Health systems,Domestic private health expenditure per capita (current US$),0.724217871766265,0.210764416496294,0.345425798227769,0.332738699467574,0.109308279290955,0.13988203416102,0.0891313944434778,0.201379296024876,0.0908932146493159,0.151730519561826,0.275314200388107,89,0.123496850250117,-2.188 to -0.645,0.503533241262917,85,0.416068715991121,-0.634 to 0.161,0.464507696395859,82,0.494787836818688,0.163 to 1.135,0.516147020824774,91,0.382300047742868,1.142 to 2.135,0.686444405925456,213,0.531264297564512,-0.113_2.148
SH.XPD.PVTD.PP.CD,Health: Health systems,"Domestic private health expenditure per capita, PPP (current international $)",0.754407794829687,0.204529748375196,0.241150095183629,0.248375218862517,0.108960906022414,0.126114552599263,0.0724840494183202,0.137039404232031,0.0957184594115127,0.138575467421078,0.27343403239532,89,0.108352828001056,-2.188 to -0.645,0.536870492613696,84,0.432813140407928,-0.634 to 0.161,0.383656765027528,82,0.39575660961331,0.163 to 1.135,0.443298681733153,91,0.350101413581999,1.142 to 2.135,0.629465312703879,212,0.520598816459416,-0.113_2.148
SI.DST.02ND.20,Poverty: Income distribution,Income share held by second 20%,,,,,,,,,,,0.927494616780405,4,0.880738824122242,-2.188 to -0.645,0.467053971506636,25,-0.404846424574474,-0.634 to 0.161,0.489759214779017,46,0.487604034215303,0.163 to 1.135,0.281403763403638,59,0.144878972026179,1.142 to 2.135,0.695229981403851,121,0.676821094014375,-0.113_2.148
SI.DST.03RD.20,Poverty: Income distribution,Income share held by third 20%,,,,,,,,,,,0.973275249917112,4,0.948702257557274,-2.188 to -0.645,0.468407115411135,25,-0.394820689245277,-0.634 to 0.161,0.457842988013429,46,0.434851535762305,0.163 to 1.135,0.287634973192902,59,-0.0154835368278036,1.142 to 2.135,0.709125982265529,121,0.680991133444067,-0.113_2.148
SI.DST.04TH.20,Poverty: Income distribution,Income share held by fourth 20%,,,,,,,,,,,0.952019370848911,4,0.922046588133956,-2.188 to -0.645,0.402034388651026,25,-0.0865734602476236,-0.634 to 0.161,0.327054298562068,46,0.249060873127159,0.163 to 1.135,0.337833212336055,59,-0.207313694689994,1.142 to 2.135,0.538320798062055,121,0.502004134036326,-0.113_2.148
SI.DST.05TH.20,Poverty: Income distribution,Income share held by highest 20%,,,,,,,,,,,0.94926588815336,4,-0.914586908508264,-2.188 to -0.645,0.468008810770247,25,0.401067817797776,-0.634 to 0.161,0.483336603091399,46,-0.464082058145285,0.163 to 1.135,0.25363235666439,59,-0.106554153084235,1.142 to 2.135,0.687178589907224,121,-0.65993645049052,-0.113_2.148
SI.DST.10TH.10,Poverty: Income distribution,Income share held by highest 10%,,,,,,,,,,,0.944607710858546,4,-0.908671964205165,-2.188 to -0.645,0.494465232345074,25,0.410331209556304,-0.634 to 0.161,0.474911315988251,46,-0.451280026730693,0.163 to 1.135,0.240596351172516,59,-0.0724869008527114,1.142 to 2.135,0.687070327400364,121,-0.652679300256987,-0.113_2.148
SI.DST.50MD,Poverty: Income distribution,Proportion of people living below 50 percent of median income (%),,,,,,,,,,,0.604671787829143,5,-0.332102866684388,-2.188 to -0.645,0.398859110053931,21,0.247093263871846,-0.634 to 0.161,0.483946667627282,45,-0.488006145953384,0.163 to 1.135,0.32868780906899,59,-0.243922967735379,1.142 to 2.135,0.512252563334632,118,-0.497544005626257,-0.113_2.148
SI.DST.FRST.10,Poverty: Income distribution,Income share held by lowest 10%,,,,,,,,,,,0.693109505854204,4,0.57834287505502,-2.188 to -0.645,0.394178215595421,25,-0.325464081117012,-0.634 to 0.161,0.494502190255407,46,0.488429216545247,0.163 to 1.135,0.355901767625779,59,0.238170560569286,1.142 to 2.135,0.439441008437008,121,0.422980723433458,-0.113_2.148
SI.DST.FRST.20,Poverty: Income distribution,Income share held by lowest 20%,,,,,,,,,,,0.866023237157867,4,0.783145905500506,-2.188 to -0.645,0.415746566069939,25,-0.357687739676283,-0.634 to 0.161,0.496063101810727,46,0.496418085035388,0.163 to 1.135,0.349916143698268,59,0.232627091614952,1.142 to 2.135,0.546030659777764,121,0.535159038967766,-0.113_2.148
SI.POV.DDAY,Poverty: Poverty rates,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,,,,,,,,,,0.805986326042739,5,-0.715002947894733,-2.188 to -0.645,0.328914444944988,25,-0.206374878098505,-0.634 to 0.161,0.477324979361139,46,-0.334991412919815,0.163 to 1.135,0.448866167748398,59,-0.470350803351665,1.142 to 2.135,0.562970473031622,121,-0.517603926492144,-0.113_2.148
SI.POV.GAPS,Poverty: Poverty rates,Poverty gap at $2.15 a day (2017 PPP) (%),,,,,,,,,,,0.755691035489359,5,-0.646833061148903,-2.188 to -0.645,0.28483022050205,25,-0.0562068883007759,-0.634 to 0.161,0.40316921041193,46,-0.261135323807398,0.163 to 1.135,0.313834570548312,59,-0.313453356026146,1.142 to 2.135,0.382731970725681,121,-0.345365150416507,-0.113_2.148
SI.POV.GINI,Poverty: Income distribution,Gini index,,,,,,,,,,,0.855117978297152,5,-0.836974077981752,-2.188 to -0.645,0.457876675922634,25,0.397704744561289,-0.634 to 0.161,0.491123768532307,46,-0.479389649503982,0.163 to 1.135,0.298460237707478,59,-0.156766027564676,1.142 to 2.135,0.661461939577226,121,-0.638382737818658,-0.113_2.148
SI.POV.LMIC,Poverty: Poverty rates,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),,,,,,,,,,,0.857873799338342,5,-0.778710458174516,-2.188 to -0.645,0.386898102226032,25,-0.378998168424955,-0.634 to 0.161,0.557565428501076,46,-0.422747047175165,0.163 to 1.135,0.573371916691864,59,-0.570682679271148,1.142 to 2.135,0.706006556192994,121,-0.656295343958213,-0.113_2.148
SI.POV.LMIC.GP,Poverty: Poverty rates,Poverty gap at $3.65 a day (2017 PPP) (%),,,,,,,,,,,0.806626355569217,5,-0.711459748135791,-2.188 to -0.645,0.370890168772768,25,-0.315313600669576,-0.634 to 0.161,0.509401061581608,46,-0.370421290349909,0.163 to 1.135,0.468595859032124,59,-0.490009453710292,1.142 to 2.135,0.627338791214328,121,-0.586443595748251,-0.113_2.148
SI.POV.MDIM,Poverty:Multidimensional poverty,Multidimensional poverty headcount ratio (% of total population),,,,,,,,,,,0.834825582358525,5,-0.714762453729366,-2.188 to -0.645,0.635093623930477,6,0.337653672944596,-0.634 to 0.161,0.381535398740272,15,0.15349981167018,0.163 to 1.135,0.534205825846205,84,-0.524549231419691,1.142 to 2.135,0.511694761965032,105,-0.502717626080195,-0.113_2.148
SI.POV.MDIM.17,Poverty:Multidimensional poverty,"Multidimensional poverty headcount ratio, children (% of child population)",,,,,,,,,,,0.984055374134803,3,-0.979270967274593,-2.188 to -0.645,0,1,,-0.634 to 0.161,0.382222930246942,12,-0.150901767044663,0.163 to 1.135,0.47424987530819,83,-0.479501980580938,1.142 to 2.135,0.578232568282443,96,-0.585419282962887,-0.113_2.148
SI.POV.MDIM.17.XQ,Poverty:Multidimensional poverty,"Multidimensional poverty index, children (scale 0-1)",,,,,,,,,,,0.997199533502607,3,-0.991706462006595,-2.188 to -0.645,0,1,,-0.634 to 0.161,0,1,,0.163 to 1.135,0,0,,1.142 to 2.135,1,2,-1,-0.113_2.148
SI.POV.MDIM.FE,Poverty:Multidimensional poverty,"Multidimensional poverty headcount ratio, female (% of female population)",,,,,,,,,,,0,0,,-2.188 to -0.645,0,1,,-0.634 to 0.161,0.375735059198641,14,0.0936102458830835,0.163 to 1.135,0.485492574672157,83,-0.496208313603952,1.142 to 2.135,0.461451923201095,98,-0.437661723831086,-0.113_2.148
SI.POV.MDIM.HH,Poverty:Multidimensional poverty,"Multidimensional poverty headcount ratio, household (% of total households)",,,,,,,,,,,0,1,,-2.188 to -0.645,1,2,-1,-0.634 to 0.161,0.649766851148877,4,0.531899232371026,0.163 to 1.135,0,0,,1.142 to 2.135,0.484649148718988,6,0.0248668262972101,-0.113_2.148
SI.POV.MDIM.IT,Poverty:Multidimensional poverty,Multidimensional poverty intensity,,,,,,,,,,,0.495001093353264,5,-0.405562418166433,-2.188 to -0.645,0.591089253348621,6,0.248459067637197,-0.634 to 0.161,0.525482941104771,6,-0.0269046087057096,0.163 to 1.135,0,0,,1.142 to 2.135,0.569824725554087,12,-0.409087785246085,-0.113_2.148
SI.POV.MDIM.MA,Poverty:Multidimensional poverty,"Multidimensional poverty headcount ratio, male (% of male population)",,,,,,,,,,,0,0,,-2.188 to -0.645,0,1,,-0.634 to 0.161,0.347683264128746,14,0.0485994049922806,0.163 to 1.135,0.518291431077564,83,-0.478440478584712,1.142 to 2.135,0.524733259739255,98,-0.510005503363871,-0.113_2.148
SI.POV.MDIM.XQ,Poverty:Multidimensional poverty,Multidimensional poverty index (scale 0-1),,,,,,,,,,,0.822816962197809,5,-0.759701791887418,-2.188 to -0.645,0.541221544336571,6,0.14824952458585,-0.634 to 0.161,0.739272701419643,8,-0.417032396640185,0.163 to 1.135,0,0,,1.142 to 2.135,0.802498029665906,14,-0.73499931001961,-0.113_2.148
SI.POV.NAHC,Poverty: Poverty rates,Poverty headcount ratio at national poverty lines (% of population),,,,,,,,,,,0.664970997918743,9,-0.63515662756083,-2.188 to -0.645,0.35778167970331,25,-0.323535860310676,-0.634 to 0.161,0.278578214262214,42,-0.17501054854477,0.163 to 1.135,0.413996040822271,60,-0.187816019062689,1.142 to 2.135,0.401677552329109,116,-0.249420684495677,-0.113_2.148
SI.POV.UMIC,Poverty: Poverty rates,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),,,,,,,,,,,0.807193434364898,5,-0.705717377426295,-2.188 to -0.645,0.395290138877382,25,-0.28692026229727,-0.634 to 0.161,0.520752143653822,46,-0.405419382536233,0.163 to 1.135,0.673987968852814,59,-0.673162081148334,1.142 to 2.135,0.819426689535789,121,-0.753283378830354,-0.113_2.148
SI.POV.UMIC.GP,Poverty: Poverty rates,Poverty gap at $6.85 a day (2017 PPP) (%),,,,,,,,,,,0.833129075482197,5,-0.742371146548388,-2.188 to -0.645,0.380737960277662,25,-0.340562085233824,-0.634 to 0.161,0.547281915103344,46,-0.429503602839466,0.163 to 1.135,0.601028782590178,59,-0.613259373503287,1.142 to 2.135,0.766703878926099,121,-0.71281930196956,-0.113_2.148
SI.RMT.COST.IB.ZS,Financial Sector: Access,Average transaction cost of sending remittances to a specific country (%),,,,,,,,,,,0.294840637611441,59,-0.178175813459505,-2.188 to -0.645,0.360539226614125,73,-0.271932337300401,-0.634 to 0.161,0.297776437838663,43,0.183727521647825,0.163 to 1.135,0.284906332775835,25,-0.185509307769451,1.142 to 2.135,0.14171337507837,102,0.0442502512554754,-0.113_2.148
SI.RMT.COST.OB.ZS,Financial Sector: Access,Average transaction cost of sending remittances from a specific country (%),,,,,,,,,,,0.322592426898854,20,-0.0471726321917841,-2.188 to -0.645,0.596407537884147,5,0.565163304385285,-0.634 to 0.161,0.506609824439201,31,-0.368651932394899,0.163 to 1.135,0.394472528612593,38,-0.0559169358126214,1.142 to 2.135,0.462943820054277,73,-0.0635087497453431,-0.113_2.148
SI.SPR.PC40,Poverty: Shared prosperity,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",,,,,,,,,,,0.997156125046164,3,0.996679530729461,-2.188 to -0.645,0.397220278847597,10,0.0544347361043456,-0.634 to 0.161,0.605224752360581,19,0.534235389480622,0.163 to 1.135,0.709896867110073,33,0.707634947355362,1.142 to 2.135,0.862675493798797,58,0.832434160439032,-0.113_2.148
SI.SPR.PC40.ZG,Poverty: Shared prosperity,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",,,,,,,,,,,0.718316240797005,3,0.182927733561335,-2.188 to -0.645,0.743440540450324,10,-0.654461039548426,-0.634 to 0.161,0.324804131145597,19,0.227629111767452,0.163 to 1.135,0.649997733618813,33,-0.667008246926477,1.142 to 2.135,0.511151230452326,58,0.398570964035778,-0.113_2.148
SI.SPR.PCAP,Poverty: Shared prosperity,"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",,,,,,,,,,,0.982740333334105,3,0.98040655358077,-2.188 to -0.645,0.37894689867854,10,0.0912402585916432,-0.634 to 0.161,0.345249149155238,19,0.124946444758607,0.163 to 1.135,0.737432640297511,33,0.667462258899195,1.142 to 2.135,0.826998521590965,58,0.784983990046665,-0.113_2.148
SI.SPR.PCAP.ZG,Poverty: Shared prosperity,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",,,,,,,,,,,0.779917421309906,3,0.755830728566355,-2.188 to -0.645,0.736154671527105,10,-0.757309695795642,-0.634 to 0.161,0.325132038749258,19,0.214974552356758,0.163 to 1.135,0.593571301076349,33,-0.595990094745198,1.142 to 2.135,0.568737853639661,58,0.454369347393688,-0.113_2.148
SL.AGR.0714.FE.ZS,Social Protection & Labor: Economic activity,"Child employment in agriculture, female (% of female economically active children ages 7-14)",,,,,,,,,,,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SL.AGR.0714.MA.ZS,Social Protection & Labor: Economic activity,"Child employment in agriculture, male (% of male economically active children ages 7-14)",,,,,,,,,,,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SL.AGR.0714.ZS,Social Protection & Labor: Economic activity,Child employment in agriculture (% of economically active children ages 7-14),,,,,,,,,,,0,0,,-2.188 to -0.645,0,0,,-0.634 to 0.161,0,0,,0.163 to 1.135,0,0,,1.142 to 2.135,0,0,,-0.113_2.148
SL.AGR.EMPL.FE.ZS,Social Protection & Labor: Economic activity,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",0.779588699236165,0.384313212181744,0.143652095052486,0.146504092619648,0.217117676793761,0.18184776435546,0.102581396062791,0.173177012200272,0.0931150715218346,0.088534610348012,0.487977820359101,125,-0.425914933992489,-2.188 to -0.645,0.592944130269226,124,-0.629239440962801,-0.634 to 0.161,0.206178488414204,124,-0.0908126607244534,0.163 to 1.135,0.624024110381232,124,-0.603673334400913,1.142 to 2.135,0.50718464832458,309,-0.488192694833674,-0.113_2.148
SL.AGR.EMPL.MA.ZS,Social Protection & Labor: Economic activity,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",0.841781302030414,0.348634980817452,0.228264412936254,0.239498670448931,0.181828655039726,0.124741254514247,0.138667894181743,0.166460525574845,0.114894257318373,0.106068296073712,0.592577606192551,125,-0.573368819737533,-2.188 to -0.645,0.466123059895561,124,-0.512832644286115,-0.634 to 0.161,0.369724561314146,124,-0.230296181366153,0.163 to 1.135,0.544502656036109,124,-0.532365186680275,1.142 to 2.135,0.655988492502929,309,-0.643162052678079,-0.113_2.148
SL.AGR.EMPL.ZS,Social Protection & Labor: Economic activity,Employment in agriculture (% of total employment) (modeled ILO estimate),0.840399653593699,0.378800108088174,0.193613382926604,0.209656399070975,0.202322584829914,0.145434807789055,0.128066415275144,0.176278026456957,0.100256439868352,0.0991603488055071,0.592873523900994,125,-0.559448474168955,-2.188 to -0.645,0.57675000072499,124,-0.620376125007157,-0.634 to 0.161,0.338053604226334,124,-0.184385668169456,0.163 to 1.135,0.589385060143989,124,-0.58023040019334,1.142 to 2.135,0.636119496759897,309,-0.618603959461687,-0.113_2.148
SL.EMP.1524.SP.FE.NE.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, ages 15-24, female (%) (national estimate)",0.306374288911365,0.222475726511534,0.694398963711542,0.350269611520595,0.35030874206803,0.270434559062133,0.22689273317595,0.295885418406491,0.230083143242047,0.0846672215404603,0.601404678688004,30,-0.578204412844737,-2.188 to -0.645,0.223519910276126,62,-0.0421420177467008,-0.634 to 0.161,0.203111270517423,90,0.161380764935776,0.163 to 1.135,0.457381407952867,120,0.459992950901834,1.142 to 2.135,0.412366041190791,246,0.429645095545948,-0.113_2.148
SL.EMP.1524.SP.FE.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",0.295007474629688,0.333439744151547,0.674877090806896,0.172476973798153,0.287007337441562,0.248895994253774,0.116021320523177,0.179319556188016,0.0871592025443826,0.0761585192511676,0.458492806948792,125,-0.421944020263332,-2.188 to -0.645,0.136599619930621,124,-0.0123091644338849,-0.634 to 0.161,0.142430897783866,124,0.0865414220674492,0.163 to 1.135,0.472549228681029,124,0.47096872748334,1.142 to 2.135,0.434150839831324,309,0.464670114101739,-0.113_2.148
SL.EMP.1524.SP.MA.NE.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, ages 15-24, male (%) (national estimate)",0.181209424973435,0.372429495386058,0.54289302342452,0.251354996683601,0.305950991974978,0.215172400248159,0.172973163206591,0.237113349397815,0.24819115953845,0.159968956850504,0.379703215108419,30,-0.267868842765786,-2.188 to -0.645,0.222372350826987,62,0.170943032039539,-0.634 to 0.161,0.346899569592053,90,-0.229621642815462,0.163 to 1.135,0.455509162476217,120,0.456590975418453,1.142 to 2.135,0.176078621076877,246,-0.0245128148439335,-0.113_2.148
SL.EMP.1524.SP.MA.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",0.200716178064818,0.167610850163201,0.496031548873242,0.24344699166158,0.24441245591937,0.190152037643459,0.117256756952269,0.166131942365979,0.128528983208132,0.122574967204601,0.302588766631781,125,-0.259685295953004,-2.188 to -0.645,0.188532052542036,124,0.149748444731427,-0.634 to 0.161,0.321278963593773,124,-0.214263352980672,0.163 to 1.135,0.45049588612576,124,0.454289727630516,1.142 to 2.135,0.148714472577745,309,0.0143358774077268,-0.113_2.148
SL.EMP.1524.SP.NE.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, ages 15-24, total (%) (national estimate)",0.189369335210049,0.280214758148741,0.646964333103907,0.267256684305798,0.337739488231143,0.262351288625266,0.211333621184652,0.276375403243871,0.235873306989229,0.127267184947484,0.521319389269101,30,-0.46060732097043,-2.188 to -0.645,0.226420279049597,62,0.0723301121234248,-0.634 to 0.161,0.178678202821258,90,-0.0496073012402605,0.163 to 1.135,0.463056449253649,120,0.460823032886644,1.142 to 2.135,0.25658256644614,246,0.222225147480542,-0.113_2.148
SL.EMP.1524.SP.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.228967315832253,0.185351508536375,0.624943401108838,0.184678589562914,0.28217357917244,0.236430234059644,0.133129408776835,0.170727607295453,0.107265076283412,0.0840275520174544,0.391691895325123,125,-0.358082191527297,-2.188 to -0.645,0.146158621864635,124,0.0800253750731135,-0.634 to 0.161,0.19675716916732,124,-0.0779313960861164,0.163 to 1.135,0.471140888019928,124,0.468429508615364,1.142 to 2.135,0.269924472126594,309,0.263409545217101,-0.113_2.148
SL.EMP.MPYR.FE.ZS,Social Protection & Labor: Economic activity,"Employers, female (% of female employment) (modeled ILO estimate)",0.375478047963825,0.168100621956594,0.150036663245817,0.156614969488932,0.231622470503499,0.165213882268235,0.10594410809547,0.0810185998252566,0.0759053101698948,0.107377920848523,0.166281066963493,125,0.101806446687775,-2.188 to -0.645,0.400178687721536,124,0.359350661944703,-0.634 to 0.161,0.238702162885642,124,-0.105505853050727,0.163 to 1.135,0.206365160185268,124,-0.0799177638441987,1.142 to 2.135,0.179752470325447,309,-0.00497106646592169,-0.113_2.148
SL.EMP.MPYR.MA.ZS,Social Protection & Labor: Economic activity,"Employers, male (% of male employment) (modeled ILO estimate)",0.463247679702027,0.254464040365637,0.127806169157328,0.138920784801154,0.199681465068466,0.0981335230230748,0.132284913596487,0.143098845943331,0.0749760606996683,0.0905025834022988,0.159455727313138,125,0.0987343925755358,-2.188 to -0.645,0.355490466771904,124,0.345847725293801,-0.634 to 0.161,0.322731081702245,124,-0.289371031686353,0.163 to 1.135,0.217899732722482,124,0.0866897962450839,1.142 to 2.135,0.267740831598548,309,0.0473407944087512,-0.113_2.148
SL.EMP.MPYR.ZS,Social Protection & Labor: Economic activity,"Employers, total (% of total employment) (modeled ILO estimate)",0.43849117967088,0.290506429188818,0.11528496837185,0.141092663337931,0.21187401078617,0.0968099781748698,0.127052848570783,0.124522133310136,0.0777734577348535,0.0888644480103337,0.188053150601715,125,0.152719398197148,-2.188 to -0.645,0.364180118770315,124,0.348834647763021,-0.634 to 0.161,0.332637562690455,124,-0.301019669577533,0.163 to 1.135,0.205859738835592,124,0.00691208652513738,1.142 to 2.135,0.219970066020738,309,-0.0405961889057562,-0.113_2.148
SL.EMP.SELF.FE.ZS,Social Protection & Labor: Economic activity,"Self-employed, female (% of female employment) (modeled ILO estimate)",0.887872049730264,0.277788450142215,0.21648559974475,0.249663539056567,0.2020323049695,0.17636711010344,0.0649136904542153,0.124365726957814,0.0773991988759289,0.115174827874401,0.636969489526593,125,-0.631468977328358,-2.188 to -0.645,0.466612256907484,124,-0.446067681479676,-0.634 to 0.161,0.501251441545306,124,-0.449987915084376,0.163 to 1.135,0.412741109038577,124,-0.373049058250374,1.142 to 2.135,0.710147811856894,309,-0.67368717743288,-0.113_2.148
SL.EMP.SELF.MA.ZS,Social Protection & Labor: Economic activity,"Self-employed, male (% of male employment) (modeled ILO estimate)",0.849246741485756,0.304091960922245,0.22181882804463,0.225864044944896,0.238192112501493,0.220326923762614,0.0812887641124786,0.143556594395478,0.0772742862832388,0.0864768168588417,0.71574108791854,125,-0.713069395799922,-2.188 to -0.645,0.443441676783858,124,-0.449480200664956,-0.634 to 0.161,0.442065080260169,124,-0.411323525064604,0.163 to 1.135,0.361486987459961,124,-0.286928209762487,1.142 to 2.135,0.652999807781353,309,-0.597168377355488,-0.113_2.148
SL.EMP.SELF.ZS,Social Protection & Labor: Economic activity,"Self-employed, total (% of total employment) (modeled ILO estimate)",0.879085622897046,0.303892558017557,0.229977410156347,0.238724439976636,0.226330110736386,0.195435306923734,0.0775254962772198,0.134385678682197,0.07907945759028,0.0994062463388458,0.698348626377223,125,-0.699922869556327,-2.188 to -0.645,0.471652439317712,124,-0.474047176094907,-0.634 to 0.161,0.499439954749871,124,-0.450217345019071,0.163 to 1.135,0.412038473667712,124,-0.339769572451157,1.142 to 2.135,0.701623195819711,309,-0.657669927800957,-0.113_2.148
SL.EMP.SMGT.FE.ZS,Social Protection & Labor: Economic activity,Female share of employment in senior and middle management (%),,,,,,,,,,,0.39699037433665,23,-0.240872994520318,-2.188 to -0.645,0.43289142395596,49,0.368708128431411,-0.634 to 0.161,0.339747534918159,55,0.192326053802382,0.163 to 1.135,0.199909486455419,86,0.0721054956839559,1.142 to 2.135,0.210571228560426,165,-0.0867613191226036,-0.113_2.148
SL.EMP.TOTL.SP.FE.NE.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, female (%) (national estimate)",0.292647472256552,0.309305379743567,0.514776634690063,0.184485887547535,0.304658231426362,0.277967332984816,0.292275996589345,0.0948097452325779,0.181770438295344,0.0643437570655523,0.553200824254362,30,-0.526990274294843,-2.188 to -0.645,0.219813303764603,67,-0.124692755764377,-0.634 to 0.161,0.301014368349585,92,0.284173564580003,0.163 to 1.135,0.358492530267366,120,0.331823899557963,1.142 to 2.135,0.360278827227351,253,0.360999769932675,-0.113_2.148
SL.EMP.TOTL.SP.FE.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",0.365831649411133,0.466235069404986,0.602323265827945,0.179209879843696,0.255108753580119,0.288766476647965,0.152310287504759,0.113570488556106,0.112446805029761,0.0830676708151658,0.446412021997995,125,-0.410024612971651,-2.188 to -0.645,0.161888900077309,124,0.0315653287610844,-0.634 to 0.161,0.272563054023282,124,0.248115368429131,0.163 to 1.135,0.379818865204883,124,0.365117510315961,1.142 to 2.135,0.434985548282933,309,0.421396149951709,-0.113_2.148
SL.EMP.TOTL.SP.MA.NE.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, male (%) (national estimate)",0.374758854778217,0.338483665171847,0.387488838581452,0.33608047733127,0.409468636417069,0.136050369191847,0.134812853246792,0.106722121751154,0.186383988898776,0.17454559250426,0.411627426044317,30,-0.372285126483985,-2.188 to -0.645,0.215535985313325,67,-0.0877050441653539,-0.634 to 0.161,0.2731577062354,92,-0.0954451450324557,0.163 to 1.135,0.163500332340438,120,0.108346020706784,1.142 to 2.135,0.348662069448094,253,-0.291276934278117,-0.113_2.148
SL.EMP.TOTL.SP.MA.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",0.289563606048307,0.182417273927986,0.424762990473563,0.312715182475104,0.385864823965083,0.180485912334119,0.161499359286004,0.0910970735274228,0.204773761323321,0.117885935917095,0.367758536509539,125,-0.337095865300384,-2.188 to -0.645,0.187491514611182,124,0.129218256681642,-0.634 to 0.161,0.270876589605621,124,-0.0907033938902257,0.163 to 1.135,0.144917396138885,124,0.0816169218439248,1.142 to 2.135,0.292758535515869,309,-0.209720772476965,-0.113_2.148
SL.EMP.TOTL.SP.NE.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, total (%) (national estimate)",0.205645451153699,0.153368441025185,0.515189998347233,0.195151291139359,0.398491340883847,0.25731751797154,0.219685353678017,0.118645583958162,0.164469619698991,0.114944927830222,0.564883521695258,30,-0.53421725771813,-2.188 to -0.645,0.174781142581392,67,-0.11824119947722,-0.634 to 0.161,0.250589307302078,94,0.140566593038921,0.163 to 1.135,0.270772123423747,120,0.244565180562323,1.142 to 2.135,0.183388709170711,255,0.0766737261407621,-0.113_2.148
SL.EMP.TOTL.SP.ZS,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.310893748122463,0.254859478128488,0.591280436739967,0.20550675608322,0.345877210353643,0.27956604050918,0.164784331922158,0.130559873432164,0.148752205039873,0.0639374384998016,0.440777615020799,125,-0.408920437019787,-2.188 to -0.645,0.124886487447769,124,0.0805379646130912,-0.634 to 0.161,0.22967562057791,124,0.123032397982632,0.163 to 1.135,0.274073438203198,124,0.256192687754417,1.142 to 2.135,0.253678755935448,309,0.159108442747746,-0.113_2.148
SL.EMP.VULN.FE.ZS,Social Protection & Labor: Economic activity,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",0.889394225250257,0.279090205960658,0.213826239837764,0.25103309938449,0.201600048616858,0.180614109655819,0.0665881364421973,0.122592120429598,0.0776308835696466,0.110696947395512,0.641705120541255,125,-0.635529512887594,-2.188 to -0.645,0.48374331787812,124,-0.476647942707488,-0.634 to 0.161,0.496863367666748,124,-0.442590303334574,0.163 to 1.135,0.412865313622031,124,-0.399176070510806,1.142 to 2.135,0.714980922402672,309,-0.681873444068457,-0.113_2.148
