Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso2_0to25,N_0to25,Pearson_iso2_0to25,range_0to25,iso2_25to50,N_25to50,Pearson_iso2_25to50,range_25to50,iso2_50to75,N_50to75,Pearson_iso2_50to75,range_50to75,iso2_75to100,N_75to100,Pearson_iso2_75to100,range_75to100
SL.SRV.EMPL.MA.ZS,Social Protection & Labor: Economic activity,"Employment in services, male (% of male employment) (modeled ILO estimate)",0.685730363875539,0.451408768702864,0.204403953851663,0.253635515919651,0.171462640952569,0.0968152781409967,0.133595651468905,0.183709552354426,0.113362455804034,0.111121389287261,0.268527955069212,1188,-0.229028106507343,-2.058 to -0.808,0.146437769257597,1193,-0.142754783142654,-0.808 to -0.12,0.360226170127775,1198,-0.352833323173724,-0.119 to 0.77,0.478874401686892,1199,0.403423494628104,0.772 to 2.648
SL.SRV.EMPL.ZS,Social Protection & Labor: Economic activity,Employment in services (% of total employment) (modeled ILO estimate),0.751418755992934,0.415073580550845,0.218494062005221,0.203381692997685,0.199295932150614,0.148961924778819,0.136658649032208,0.184844974945712,0.117468853048759,0.0990575606116808,0.24071551691358,1188,-0.178722753992316,-2.058 to -0.808,0.17699550489393,1193,-0.167662655201479,-0.808 to -0.12,0.340909070443735,1198,-0.330316639474539,-0.119 to 0.77,0.533287765814049,1199,0.461957048505729,0.772 to 2.648
SL.TLF.0714.FE.ZS,Social Protection & Labor: Economic activity,"Children in employment, female (% of female children ages 7-14)",,,,,,,,,,,0.277268303049215,77,0.211657321163649,-2.058 to -0.808,0.379011839675688,61,0.389807239613022,-0.808 to -0.12,0.299654516265362,67,-0.220343183763641,-0.119 to 0.77,0.21991153986743,72,-0.177134995622344,0.772 to 2.648
SL.TLF.0714.MA.ZS,Social Protection & Labor: Economic activity,"Children in employment, male (% of male children ages 7-14)",,,,,,,,,,,0.266903488034413,77,0.152375639917014,-2.058 to -0.808,0.395704036474542,61,0.382318421497389,-0.808 to -0.12,0.27932010281487,67,-0.201728164471017,-0.119 to 0.77,0.221092902296112,72,-0.138867093135749,0.772 to 2.648
SL.TLF.0714.SW.FE.TM,Social Protection & Labor: Economic activity,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",,,,,,,,,,,0.225116182117182,35,0.116874071904528,-2.058 to -0.808,0.239424143096982,30,0.0201024382634325,-0.808 to -0.12,0.22527695377363,37,0.117241211770147,-0.119 to 0.77,0.451049474058877,29,-0.328961582473003,0.772 to 2.648
SL.TLF.0714.SW.FE.ZS,Social Protection & Labor: Economic activity,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",,,,,,,,,,,0.292329522262783,44,0.00851082574951799,-2.058 to -0.808,0.520565654963426,43,-0.433804987886716,-0.808 to -0.12,0.383507473424902,47,0.266911923487987,-0.119 to 0.77,0.335677247863233,45,0.26542534424364,0.772 to 2.648
SL.TLF.0714.SW.MA.TM,Social Protection & Labor: Economic activity,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",,,,,,,,,,,0.236805345452705,35,-0.0931232551210809,-2.058 to -0.808,0.21899590195423,30,0.036077556585398,-0.808 to -0.12,0.231821161328848,37,0.123059015589752,-0.119 to 0.77,0.481724653031195,29,-0.344958185468215,0.772 to 2.648
SL.TLF.0714.SW.MA.ZS,Social Protection & Labor: Economic activity,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",,,,,,,,,,,0.24056956278552,44,0.0145615448248339,-2.058 to -0.808,0.517119362139412,43,-0.446036482539887,-0.808 to -0.12,0.339472105549359,47,0.173561950867575,-0.119 to 0.77,0.302571749902456,45,0.215668009040632,0.772 to 2.648
SL.TLF.0714.SW.TM,Social Protection & Labor: Economic activity,"Average working hours of children, study and work, ages 7-14 (hours per week)",,,,,,,,,,,0.220335533338299,35,-0.042388486019893,-2.058 to -0.808,0.21395684467175,30,0.0286074320588987,-0.808 to -0.12,0.227394501339836,37,0.118063810486283,-0.119 to 0.77,0.46839737602457,29,-0.338365487893485,0.772 to 2.648
SL.TLF.0714.SW.ZS,Social Protection & Labor: Economic activity,"Children in employment, study and work (% of children in employment, ages 7-14)",,,,,,,,,,,0.185421180960923,77,0.0185032329674776,-2.058 to -0.808,0.520978664242389,61,-0.454932953946513,-0.808 to -0.12,0.246378124454507,67,0.0880297879419348,-0.119 to 0.77,0.31999389873244,72,0.121106182510434,0.772 to 2.648
SL.TLF.0714.WK.FE.TM,Social Protection & Labor: Economic activity,"Average working hours of children, working only, female, ages 7-14 (hours per week)",,,,,,,,,,,0.25624452125118,33,0.159143518753128,-2.058 to -0.808,0.265463799346216,29,-0.101758538670232,-0.808 to -0.12,0.327600642131017,36,0.300180014650533,-0.119 to 0.77,0.325379030177605,25,-0.22846898556663,0.772 to 2.648
SL.TLF.0714.WK.FE.ZS,Social Protection & Labor: Economic activity,"Children in employment, work only, female (% of female children in employment, ages 7-14)",,,,,,,,,,,0.292329473691084,44,-0.00851085347766083,-2.058 to -0.808,0.520565649837774,43,0.433804978077809,-0.808 to -0.12,0.383507475308947,47,-0.266911928879651,-0.119 to 0.77,0.335612846095178,45,-0.265355626462383,0.772 to 2.648
SL.TLF.0714.WK.MA.TM,Social Protection & Labor: Economic activity,"Average working hours of children, working only, male, ages 7-14 (hours per week)",,,,,,,,,,,0.289717447667411,34,-0.157196831352941,-2.058 to -0.808,0.264482309184434,30,-0.124775121135987,-0.808 to -0.12,0.352060843147569,36,0.324950736208601,-0.119 to 0.77,0.399191508527915,25,-0.310878817980001,0.772 to 2.648
SL.TLF.0714.WK.MA.ZS,Social Protection & Labor: Economic activity,"Children in employment, work only, male (% of male children in employment, ages 7-14)",,,,,,,,,,,0.240561650709226,44,-0.0145749434707539,-2.058 to -0.808,0.517119363171325,43,0.446036478593215,-0.808 to -0.12,0.339472017300382,47,-0.17356195786804,-0.119 to 0.77,0.302558736238618,45,-0.215656106754058,0.772 to 2.648
SL.TLF.0714.WK.TM,Social Protection & Labor: Economic activity,"Average working hours of children, working only, ages 7-14 (hours per week)",,,,,,,,,,,0.289123729101268,34,-0.119938578218212,-2.058 to -0.808,0.273345373863143,30,-0.157208046901156,-0.808 to -0.12,0.366551130267293,36,0.342609332316548,-0.119 to 0.77,0.363027211803273,25,-0.282444060228197,0.772 to 2.648
SL.TLF.0714.WK.ZS,Social Protection & Labor: Economic activity,"Children in employment, work only (% of children in employment, ages 7-14)",,,,,,,,,,,0.184909363294326,78,-0.020122099324229,-2.058 to -0.808,0.52093475910701,61,0.454802368876966,-0.808 to -0.12,0.246378129040463,67,-0.0880297882183248,-0.119 to 0.77,0.319993333910527,72,-0.121100543743651,0.772 to 2.648
SL.TLF.0714.ZS,Social Protection & Labor: Economic activity,"Children in employment, total (% of children ages 7-14)",,,,,,,,,,,0.275084968949865,77,0.182573344670537,-2.058 to -0.808,0.393382376488913,61,0.392634560391615,-0.808 to -0.12,0.288850679349193,67,-0.211702920127615,-0.119 to 0.77,0.220740587225453,72,-0.158417634504438,0.772 to 2.648
SL.TLF.ACTI.1524.FE.NE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate for ages 15-24, female (%) (national estimate)",0.280944025746273,0.205866246039671,0.648298118213242,0.317575399329086,0.242005091425869,0.256159968322153,0.168434330330433,0.259126349770204,0.218077376960407,0.056823940851572,0.39053481208202,541,0.420043016322271,-2.058 to -0.808,0.124355423578552,743,-0.0217728762137338,-0.808 to -0.12,0.200396406714438,581,0.142117000202823,-0.119 to 0.77,0.383392990086917,638,-0.339199638299632,0.772 to 2.648
SL.TLF.ACTI.1524.FE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",0.259083100312351,0.322176318785992,0.668539845693973,0.165171429190729,0.192307173079637,0.264175738598117,0.0869086286230873,0.166597933956828,0.0907739210206682,0.0761327266182945,0.347038530532289,1188,0.376275493781844,-2.058 to -0.808,0.118586838207502,1193,0.00238989354096139,-0.808 to -0.12,0.229003433694463,1198,0.181327614147176,-0.119 to 0.77,0.52514648678236,1199,-0.469243635183193,0.772 to 2.648
SL.TLF.ACTI.1524.MA.NE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate for ages 15-24, male (%) (national estimate)",0.20520692131831,0.398252063703973,0.467928309938033,0.251429997766327,0.207035821541437,0.21696195809465,0.154474609423757,0.276707410193972,0.200477693473415,0.14596468448068,0.188598954966197,541,0.164269240688815,-2.058 to -0.808,0.197011977468026,743,-0.179746698176836,-0.808 to -0.12,0.228395672896076,581,0.159714225936831,-0.119 to 0.77,0.394846581037872,638,-0.364493897157647,0.772 to 2.648
SL.TLF.ACTI.1524.MA.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",0.136239912066193,0.187277478888688,0.443145011263117,0.24476073780694,0.140015372703333,0.192897679290862,0.105480372684846,0.180122135982585,0.102065271559463,0.105409323465477,0.121867615331335,1188,0.111238549928036,-2.058 to -0.808,0.084659681584432,1193,-0.0584260914418808,-0.808 to -0.12,0.216348638277282,1198,0.129063889173253,-0.119 to 0.77,0.473104337134681,1199,-0.433298560435253,0.772 to 2.648
SL.TLF.ACTI.1524.NE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate for ages 15-24, total (%) (national estimate)",0.175457921003903,0.267320349114725,0.597322994494425,0.255888568907021,0.221716690552921,0.269809927426343,0.167389353512502,0.275570700573524,0.207891479746944,0.0889580722549634,0.304566156493234,544,0.328219922806934,-2.058 to -0.808,0.162483443245981,747,-0.0998129067153343,-0.808 to -0.12,0.223545345115051,585,0.158076483842509,-0.119 to 0.77,0.392166472159827,638,-0.360413660398585,0.772 to 2.648
SL.TLF.ACTI.1524.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",0.169712638080782,0.149465915788276,0.610886529224705,0.190141006195188,0.161887430924097,0.259188685817113,0.0952387961925438,0.164065732144447,0.0888587889024504,0.0583932340506197,0.234342718581115,1188,0.250565054167416,-2.058 to -0.808,0.0996778100362367,1193,-0.0326261328614577,-0.808 to -0.12,0.232539530410785,1198,0.162833869551129,-0.119 to 0.77,0.505435082429082,1199,-0.463602519022769,0.772 to 2.648
SL.TLF.ACTI.FE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",0.323738048600716,0.531823902697274,0.555828959552355,0.176928721161956,0.161449559737414,0.280838801156032,0.0961004725459542,0.117545017269568,0.0946955384331083,0.103242549781611,0.336701398561235,1188,0.354485181172063,-2.058 to -0.808,0.0952743354438017,1193,-0.000873765091044698,-0.808 to -0.12,0.109761947642766,1198,0.103172089069007,-0.119 to 0.77,0.306910131294366,1199,-0.272909478423881,0.772 to 2.648
SL.TLF.ACTI.MA.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",0.238793444693357,0.130973919935086,0.434094425039183,0.270818758544621,0.269010935279494,0.186366395570315,0.157163330072395,0.0947987025243405,0.14555465594767,0.142707649733128,0.110322844329677,1188,0.0478841144142831,-2.058 to -0.808,0.0736634456362873,1193,-0.0260213193885147,-0.808 to -0.12,0.115326204156004,1198,-0.0459523247005906,-0.119 to 0.77,0.356090441752878,1199,-0.321349629503418,0.772 to 2.648
SL.TLF.ACTI.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",0.317055382641722,0.345632169542216,0.571090276678694,0.198357326801332,0.190172800211959,0.293262913932079,0.0782135580738988,0.103571201662135,0.113656654399716,0.0726902704192139,0.218391631012445,1188,0.2207287117542,-2.058 to -0.808,0.0862339962639824,1193,-0.0242513952215973,-0.808 to -0.12,0.0974794204388283,1198,0.0403557900113489,-0.119 to 0.77,0.345541079431512,1199,-0.318199394030091,0.772 to 2.648
SL.TLF.ADVN.FE.ZS,Social Protection & Labor: Labor force structure,"Labor force with advanced education, female (% of female working-age population with advanced education)",0.372719164698635,0.122520317816136,0.307465845312079,0.120359787127728,0.241786233687835,0.237796812551342,0.105682198122181,0.132572554842518,0.0703018992131561,0.0816012871685203,0.364739646961418,324,0.373774613959421,-2.058 to -0.808,0.141603251104526,593,-0.0786253324922406,-0.808 to -0.12,0.148910595669106,483,-0.0275394851587357,-0.119 to 0.77,0.174279755667352,503,0.0370323616721902,0.772 to 2.648
SL.TLF.ADVN.MA.ZS,Social Protection & Labor: Labor force structure,"Labor force with advanced education, male (% of male working-age population with advanced education)",0.224093835435892,0.27321735091918,0.24918228335793,0.241485056412715,0.101919411168216,0.162680582557761,0.092086079899676,0.0919878532323946,0.239369445354301,0.123330267864292,0.241454685568731,325,0.211859273139441,-2.058 to -0.808,0.236443931851366,593,-0.177745027096894,-0.808 to -0.12,0.0995698418255054,483,0.00200104186314086,-0.119 to 0.77,0.156019418786302,505,0.0469057981281941,0.772 to 2.648
SL.TLF.ADVN.ZS,Social Protection & Labor: Labor force structure,Labor force with advanced education (% of total working-age population with advanced education),0.242575093955258,0.143750286175321,0.320185332364143,0.141642663775921,0.136532107228794,0.222461308168188,0.0868661832817392,0.117919631310273,0.1364689836397,0.0959666519307759,0.34175559404388,325,0.338619516715114,-2.058 to -0.808,0.179210880547702,593,-0.111906988309654,-0.808 to -0.12,0.105606205960587,484,-0.00922643248703944,-0.119 to 0.77,0.159093514016379,505,-0.00136527045615607,0.772 to 2.648
SL.TLF.BASC.FE.ZS,Social Protection & Labor: Labor force structure,"Labor force with basic education, female (% of female working-age population with basic education)",0.374259299373473,0.2832544201108,0.510201868571096,0.269384227165996,0.220587708005989,0.144323644493234,0.0816244305080677,0.11543808759111,0.228801193298146,0.081281984301798,0.392388009131902,333,0.336571158619624,-2.058 to -0.808,0.189661297877178,591,-0.0790744239523733,-0.808 to -0.12,0.198292450916422,480,0.195281614139832,-0.119 to 0.77,0.392091638373979,511,-0.353645212198702,0.772 to 2.648
SL.TLF.BASC.MA.ZS,Social Protection & Labor: Labor force structure,"Labor force with basic education, male (% of male working-age population with basic education)",0.586211903183535,0.555843015435104,0.349779119686574,0.40139339968754,0.22284360664819,0.110888008916023,0.242486005068731,0.116300534110842,0.212792322957958,0.102361278085996,0.208682586985697,333,-0.0764932107859482,-2.058 to -0.808,0.21873929528329,591,-0.148953056411129,-0.808 to -0.12,0.120922524197148,477,0.0807957074515902,-0.119 to 0.77,0.458801595023432,510,-0.407652909318565,0.772 to 2.648
SL.TLF.BASC.ZS,Social Protection & Labor: Labor force structure,Labor force with basic education (% of total working-age population with basic education),0.531990887681213,0.457421985501007,0.416301414547953,0.380012120928797,0.251250915515519,0.083239965218341,0.163138168319187,0.141735606341756,0.244342860231564,0.0913545908306377,0.230278237799626,333,0.152700930189397,-2.058 to -0.808,0.222501705010101,591,-0.139875164081761,-0.808 to -0.12,0.155825695869139,480,0.141939341680871,-0.119 to 0.77,0.423856650919873,510,-0.381010723681429,0.772 to 2.648
SL.TLF.CACT.FE.NE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",0.296036206135305,0.334872148090911,0.475355586207578,0.162248260386166,0.200228271647576,0.282774015149401,0.25762352130999,0.0930326763538972,0.184864030139022,0.0526253962171981,0.388696799261071,657,0.389699615420367,-2.058 to -0.808,0.0754707507461886,799,-0.00985684305388156,-0.808 to -0.12,0.190475416134728,631,0.129838524042387,-0.119 to 0.77,0.330715498185202,689,-0.247562294382694,0.772 to 2.648
SL.TLF.CACT.FE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.351673210316147,0.481125965262615,0.574437361123684,0.168405879322699,0.170605521664917,0.30545878005714,0.124026358638755,0.112976338298558,0.11919227818908,0.0889492622345269,0.333914097445008,1188,0.34658147768447,-2.058 to -0.808,0.0866954770274233,1193,-0.0292381556414076,-0.808 to -0.12,0.221722446048339,1198,0.217963482062096,-0.119 to 0.77,0.532520723536318,1199,-0.470799534120237,0.772 to 2.648
SL.TLF.CACT.FM.NE.ZS,Social Protection & Labor: Labor force structure,Ratio of female to male labor force participation rate (%) (national estimate),0.407236710574917,0.512092481739832,0.381385054057002,0.244937371743019,0.170531369392956,0.233975444756397,0.278309523193203,0.0989527281697072,0.132027034680844,0.08434996797743,0.400813455928969,657,0.406545969269169,-2.058 to -0.808,0.122432908750242,799,0.0742517060847194,-0.808 to -0.12,0.161110365728858,631,0.121749501999584,-0.119 to 0.77,0.217835219093119,689,-0.06158519681762,0.772 to 2.648
SL.TLF.CACT.FM.ZS,Social Protection & Labor: Labor force structure,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),0.32969194261256,0.590211235580687,0.465075683930004,0.19367811008932,0.178757114247347,0.26144279765764,0.133810981900129,0.0855198346132814,0.0944910259191061,0.115768949055448,0.348936715991541,1188,0.367956300531726,-2.058 to -0.808,0.0725754365953032,1193,-0.0114179150213754,-0.808 to -0.12,0.166886912438662,1198,0.185828079792227,-0.119 to 0.77,0.351717097560829,1199,-0.294164926202179,0.772 to 2.648
SL.TLF.CACT.MA.NE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",0.440455330387303,0.364745055886806,0.307631801092953,0.377579875342107,0.324207318056715,0.144980205302408,0.122230290133431,0.0905041247872032,0.177997046869307,0.180568714437429,0.152709244239196,657,0.0529341454465388,-2.058 to -0.808,0.209631073637026,799,-0.162755180185381,-0.808 to -0.12,0.126258873058728,631,0.0343839163667623,-0.119 to 0.77,0.387924310072041,689,-0.313939758243423,0.772 to 2.648
SL.TLF.CACT.MA.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",0.304352926463924,0.214940740789974,0.351689515651076,0.335685612072108,0.294409951474168,0.182956088979631,0.167608238447912,0.0807992819766946,0.181964819079737,0.134626758368122,0.0827393489672583,1188,-0.00939006764397403,-2.058 to -0.808,0.0922778139004594,1193,-0.0582701956815986,-0.808 to -0.12,0.165865307144936,1198,0.0915500717558576,-0.119 to 0.77,0.514981190440331,1199,-0.474959876578975,0.772 to 2.648
SL.TLF.CACT.NE.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",0.223911654104291,0.151449595508635,0.473774441705527,0.195533230699423,0.288830033955675,0.299882612869982,0.201072745568882,0.119458980418693,0.170632501750964,0.10174268469775,0.272926466120245,672,0.247595467153961,-2.058 to -0.808,0.166206661808394,811,-0.0870730272274006,-0.808 to -0.12,0.176580270557955,651,0.0782337827218526,-0.119 to 0.77,0.389278063708726,729,-0.311131266391023,0.772 to 2.648
SL.TLF.CACT.ZS,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.304585512413814,0.265448056044936,0.567798116954996,0.196453495977358,0.228155864190179,0.33016322290157,0.132748817251669,0.133478176433317,0.131545322049545,0.0689019541250013,0.207926589886792,1188,0.181646898870508,-2.058 to -0.808,0.11251485418859,1193,-0.0640912068257158,-0.808 to -0.12,0.214180614618291,1198,0.180456345252293,-0.119 to 0.77,0.545802096433506,1199,-0.497953935927487,0.772 to 2.648
SL.TLF.INTM.FE.ZS,Social Protection & Labor: Labor force structure,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",0.376424752109238,0.243684062028767,0.434961216973468,0.18858953688733,0.167834553708614,0.360219042291266,0.167891446017817,0.115947388906753,0.151593833555029,0.0788985034922082,0.435546583493121,326,0.452928454200804,-2.058 to -0.808,0.125929355448851,589,-0.0775614918345888,-0.808 to -0.12,0.100641056096025,487,0.0293555440384472,-0.119 to 0.77,0.220615205250907,511,0.0434666367983127,0.772 to 2.648
SL.TLF.INTM.MA.ZS,Social Protection & Labor: Labor force structure,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",0.25665261800113,0.212603361955623,0.308091525870319,0.318890436521754,0.11113574450669,0.23237055337611,0.0923637791815697,0.11385607369637,0.25481272290462,0.0899946138088165,0.286472026453297,326,0.248008336474977,-2.058 to -0.808,0.30820644376717,588,-0.268770161427208,-0.808 to -0.12,0.125493479919127,487,-0.031222902480568,-0.119 to 0.77,0.177082686637109,511,0.0314029715308495,0.772 to 2.648
SL.TLF.INTM.ZS,Social Protection & Labor: Labor force structure,Labor force with intermediate education (% of total working-age population with intermediate education),0.268131468273607,0.151398319304616,0.401054559793055,0.152402827924401,0.127657054655203,0.331438398965947,0.10006690268478,0.0712722210667803,0.189722980956472,0.0820507068737783,0.425443198967276,326,0.432101747853062,-2.058 to -0.808,0.226009350390971,589,-0.177509078774445,-0.808 to -0.12,0.129087693336206,488,0.00979710715808871,-0.119 to 0.77,0.203647792661261,511,0.0154680985163508,0.772 to 2.648
SL.TLF.PART.FE.ZS,Social Protection & Labor: Economic activity,"Part time employment, female (% of total female employment)",,,,,,,,,,,0.269225500166521,253,0.0763015168835829,-2.058 to -0.808,0.191799188891907,550,0.157269756741177,-0.808 to -0.12,0.196051550703987,488,-0.116698866756888,-0.119 to 0.77,0.34723152326719,488,-0.325703230260482,0.772 to 2.648
SL.TLF.PART.MA.ZS,Social Protection & Labor: Economic activity,"Part time employment, male (% of total male employment)",,,,,,,,,,,0.267709491361253,253,0.158606651423655,-2.058 to -0.808,0.161159265482093,550,0.0573074588846735,-0.808 to -0.12,0.170386712386493,488,0.0277253725298589,-0.119 to 0.77,0.391685897138651,488,-0.365939261060979,0.772 to 2.648
SL.TLF.PART.ZS,Social Protection & Labor: Economic activity,"Part time employment, total (% of total employment)",,,,,,,,,,,0.32934194740247,253,0.256634353601971,-2.058 to -0.808,0.164862065968225,550,0.109595917927686,-0.808 to -0.12,0.202829683803156,488,-0.0462184901186704,-0.119 to 0.77,0.359456506620125,488,-0.340420429782317,0.772 to 2.648
SL.TLF.TOTL.FE.ZS,Social Protection & Labor: Labor force structure,"Labor force, female (% of total labor force)",0.289591120232341,0.620613922731669,0.471421417568548,0.201295757342306,0.242618917396916,0.240544203848282,0.128549758830534,0.0544342746135987,0.124842355760023,0.123076620309743,0.407765278676266,1188,0.419128205192165,-2.058 to -0.808,0.08293708469735,1193,0.0290507819028215,-0.808 to -0.12,0.174207447381268,1198,0.202439451105289,-0.119 to 0.77,0.109513966573687,1199,0.0170311980503593,0.772 to 2.648
SL.TLF.TOTL.IN,Social Protection & Labor: Labor force structure,"Labor force, total",,,,,,,,,,,0,1200,0.183268306817659,-2.058 to -0.808,0,1200,0.0948089879321563,-0.808 to -0.12,0,1200,-0.075581746216306,-0.119 to 0.77,0,1199,-0.141936505479551,0.772 to 2.648
SL.UEM.1524.FE.NE.ZS,Social Protection & Labor: Unemployment,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",0.197879579824526,0.148200782549065,0.470977502663238,0.15045793918934,0.492016611644576,0.179065930432011,0.262844178510372,0.154642471017905,0.0979682850539612,0.125600576993901,0.42214284282091,472,-0.441528141236509,-2.058 to -0.808,0.107728705931818,706,-0.0222565253917373,-0.808 to -0.12,0.190661934405845,567,-0.203218599221159,-0.119 to 0.77,0.254797297487392,602,0.0250342986813146,0.772 to 2.648
SL.UEM.1524.FE.ZS,Social Protection & Labor: Unemployment,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",0.317900900330054,0.264118225063871,0.444448454105138,0.113185854386472,0.472160212864355,0.162727798765195,0.236250985892349,0.143670426789177,0.0878753667048699,0.0829521419069103,0.281547866798648,1188,-0.290690520834486,-2.058 to -0.808,0.139852062977688,1193,-0.132004525294459,-0.808 to -0.12,0.147930014092566,1198,-0.139956045826095,-0.119 to 0.77,0.457227820459202,1199,0.327133616401123,0.772 to 2.648
SL.UEM.1524.MA.NE.ZS,Social Protection & Labor: Unemployment,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",0.229874344569413,0.192917279464281,0.417982310430249,0.196615658585406,0.464995884393591,0.159395245059583,0.180003822557753,0.113050492944467,0.157923670097487,0.14397882713894,0.223737451277637,472,-0.209221899806066,-2.058 to -0.808,0.108956541530455,710,0.016589003689359,-0.808 to -0.12,0.199758871098231,566,-0.21889792681155,-0.119 to 0.77,0.258613760454986,603,0.0645120575743983,0.772 to 2.648
SL.UEM.1524.MA.ZS,Social Protection & Labor: Unemployment,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",0.331855902176428,0.153682181918211,0.42786207032985,0.155471085668996,0.438029036759036,0.156643140532883,0.195149447563758,0.10418274999968,0.135914527358649,0.0760970305739648,0.149017690115347,1188,-0.0906355700184667,-2.058 to -0.808,0.107295751298998,1193,-0.0950579497502216,-0.808 to -0.12,0.130733758229064,1198,-0.126515278689566,-0.119 to 0.77,0.463837809430065,1199,0.357408288383674,0.772 to 2.648
SL.UEM.1524.NE.ZS,Social Protection & Labor: Unemployment,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",0.187674784872146,0.156175873862023,0.450917123145062,0.155115907470744,0.493497086660595,0.176489515852443,0.229518763128123,0.127862161457437,0.13329640503813,0.140925736442482,0.297026342632185,480,-0.300583061207226,-2.058 to -0.808,0.112296150870196,723,-0.00588797180309652,-0.808 to -0.12,0.19030579558381,573,-0.205664892933164,-0.119 to 0.77,0.259972087870721,608,0.0487477682867524,0.772 to 2.648
SL.UEM.1524.ZS,Social Protection & Labor: Unemployment,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",0.327859374268656,0.190000180364699,0.432597245244141,0.126796018209649,0.475232046431981,0.163768906980519,0.219968422733097,0.120427512092725,0.123019549523597,0.0763741320608868,0.182768377671895,1188,-0.142630921203856,-2.058 to -0.808,0.11699642565024,1193,-0.10662111736537,-0.808 to -0.12,0.142435803534113,1198,-0.136430459830173,-0.119 to 0.77,0.467502698230824,1199,0.350237062408337,0.772 to 2.648
SL.UEM.ADVN.FE.ZS,Social Protection & Labor: Unemployment,"Unemployment with advanced education, female (% of female labor force with advanced education)",0.423811110365022,0.144065820400547,0.43668403140594,0.168152817595561,0.201699821616874,0.368076621275053,0.209096784004995,0.0923775246525197,0.080629832230114,0.0952691465131856,0.286418096120377,359,-0.288052979679036,-2.058 to -0.808,0.0823869627327342,621,-0.00733477410945601,-0.808 to -0.12,0.0947647859041569,464,0.033297326301325,-0.119 to 0.77,0.374287811736146,506,-0.352851469054109,0.772 to 2.648
SL.UEM.ADVN.MA.ZS,Social Protection & Labor: Unemployment,"Unemployment with advanced education, male (% of male labor force with advanced education)",0.316245602806826,0.119025516887155,0.42709360198978,0.104847249401076,0.227067113486304,0.279395175259478,0.0960845368811473,0.0899586771689735,0.072642356607177,0.0995859216912852,0.216484898587288,354,-0.197115010569069,-2.058 to -0.808,0.0908794404067527,622,-0.0109709313844304,-0.808 to -0.12,0.101639825704309,464,0.0267813348925168,-0.119 to 0.77,0.269810002549686,508,-0.246813742490171,0.772 to 2.648
SL.UEM.ADVN.ZS,Social Protection & Labor: Unemployment,Unemployment with advanced education (% of total labor force with advanced education),0.359519299446862,0.108539213452988,0.438699156498048,0.135306853439652,0.229423728751594,0.332476546730272,0.167336487272253,0.0956915985085949,0.0776210098326151,0.0999825912169128,0.25540379061935,363,-0.244795786760787,-2.058 to -0.808,0.0810529984079622,634,-0.0283850919018436,-0.808 to -0.12,0.0843401969414758,476,-0.00833333817053663,-0.119 to 0.77,0.315133896644827,516,-0.294422545481019,0.772 to 2.648
